id	paper_id	author_id
31771	1105950	1242521
31772	1105950	1242522
31773	1105950	1242523
31774	1105950	222812
31775	1106043	172262
31776	1106317	43858
31777	1106317	1242782
31778	1106537	485575
31779	1106537	407100
31780	1106580	910582
31781	1106580	305778
31782	1106580	346416
31783	1106580	910581
31784	1106580	461411
31785	1106641	102591
31786	1106695	1243099
31787	1106695	1243100
31788	1106695	1243101
31789	1106695	1243102
31790	1106695	1243103
31791	1106695	1243104
31792	1106695	1243105
31793	1106695	1243106
31794	1106730	180647
31795	1106730	1243139
31796	1106730	21254
31797	1106730	760706
31798	1106730	180646
31799	1106730	2636
31800	1106771	292007
31801	1106771	1243165
31802	1106771	1243166
31803	1106771	1243167
31804	1106876	561642
31805	1106876	92379
31806	1106876	27004
31807	1106902	1243280
31808	1106902	36751
31809	1106902	1243281
31810	1106950	1243325
31811	1106950	656567
31812	1106950	27004
31813	1106950	1243326
31814	1107013	1243373
31815	1107013	1243374
31816	1107013	135325
31817	1107098	10513
31818	1107098	121431
31819	1107098	340122
31820	1107098	4303
31821	1107218	1243539
31822	1107218	510640
31823	1107629	712201
31824	1107629	171847
31825	1107737	105937
31826	1107737	943533
31827	1107737	1243944
31828	1107737	111583
31829	1107856	235601
31830	1107928	39378
31831	1107928	205470
31832	1107928	155959
31833	1107928	39379
31834	1108083	1244254
31835	1108083	1244255
31836	1108160	162653
31837	1108292	1244429
31838	1108292	1244430
31839	1108374	1056675
31840	1108374	106665
31841	1108374	106666
31842	1108404	62442
31843	1108404	70700
31844	1108446	10022
31845	1108446	319769
31846	1108446	519308
31847	1108517	243626
31848	1108517	98500
31849	1108517	246284
31850	1108517	98502
31851	1108580	440300
31852	1108580	118215
31853	1108778	1244820
31854	1108778	122848
31855	1108778	59808
31856	1108778	745102
31857	1108784	42115
31858	1108950	550252
31859	1108965	190606
31860	1108965	31029
31861	1108972	475212
31862	1108972	2946
31863	1108972	1244975
31864	1108972	208367
31865	1108972	1244976
31866	1108972	1244977
31867	1108972	930144
31868	1108972	1244978
31869	1108972	1244979
31870	1108972	1244980
31871	1108972	1244981
31872	1108972	119192
31873	1108972	208371
31874	1109142	1245246
31875	1109142	664585
31876	1109325	25763
31877	1109439	547777
31878	1109439	364092
31879	1109439	48371
31880	1109708	1245711
31881	1109708	1245712
31882	1109708	1245713
31883	1109708	1245714
31884	1109870	1245847
31885	1109870	394627
31886	1109916	1245896
31887	1109916	293027
31888	1109916	380885
31889	1109916	150498
31890	1109916	44306
31891	1109916	19088
31892	1109955	1245924
31893	1109955	1245925
31894	1109955	289435
31895	1109955	1245926
31896	1109955	1245927
31897	1109955	104412
31898	1109955	1245928
31899	1110073	298006
31900	1110199	41908
31901	1110199	94486
31902	1110199	64803
31903	1110200	1246095
31904	1110200	1246096
31905	1110200	1246097
31906	1110200	1246098
31907	1110301	94002
31908	1110301	1246162
31909	1110439	986203
31910	1110439	965211
31911	1110439	1246265
31912	1110439	520455
31913	1110439	965213
31914	1110439	395651
31915	1110578	56315
31916	1110578	585892
31917	1110578	176032
31918	1110578	585893
31919	1110578	1246383
31920	1110578	176834
31921	1110578	585895
31922	1110738	1246481
31923	1110738	190841
31924	1110738	124037
31925	1110768	154107
31926	1110768	203447
31927	1110768	154108
31928	1110791	1246514
31929	1110791	38366
31930	1110852	1246567
31931	1110852	150575
31932	1110852	725625
31933	1110852	164694
31934	1110934	1080149
31935	1110934	163313
31936	1110934	158425
31937	1110968	43988
31938	1111033	100067
31939	1111033	35419
31940	1111033	111839
31941	1111104	242210
31942	1111104	134634
31943	1111104	242211
31944	1111104	242212
31945	1111128	1246824
31946	1111128	272733
31947	1111159	31843
31948	1111159	554254
31949	1111159	31844
31950	1111208	504445
31951	1111208	145
31952	1111208	62040
31953	1111208	211201
31954	1111208	331080
31955	1111255	276899
31956	1111255	139843
31957	1111255	10831
31958	1111408	1247100
31959	1111408	1247101
31960	1111408	1247102
31961	1111408	1247103
31962	1111420	1247111
31963	1111420	8224
31964	1111515	38909
31965	1111515	288064
31966	1111521	949249
31967	1111521	195109
31968	1111521	195110
31969	1111537	1247194
31970	1111537	1247194
31971	1111621	8085
31972	1111849	1247481
31973	1111849	1247482
31974	1111849	673196
31975	1111973	1247569
31976	1111973	701132
31977	1111973	879239
31978	1112017	165032
31979	1112017	43251
31980	1112069	106190
31981	1112069	421702
31982	1112069	106192
31983	1112069	106191
31984	1112079	1247644
31985	1112079	1247645
31986	1112079	1247646
31987	1112100	1247669
31988	1112100	161146
31989	1112100	145769
31990	1112201	128977
31991	1112201	1247744
31992	1112201	55761
31993	1112201	1247745
31994	1112256	128283
31995	1112256	30957
31996	1112256	30958
31997	1112269	1247817
31998	1112269	176786
31999	1112269	24899
32000	1112269	176788
32001	1112349	1247886
32002	1112349	167571
32003	1112349	105667
32004	1112487	1247967
32005	1112487	1247968
32006	1112653	75779
32007	1112653	62210
32008	1112653	25530
32009	1112653	150575
32010	1112682	1248158
32011	1112682	1248159
32012	1112682	482862
32013	1112682	386466
32014	1112849	299902
32015	1112849	122573
32016	1112849	1248283
32017	1112854	196222
32018	1112854	278787
32019	1113235	478902
32020	1113235	108246
32021	1113235	235179
32022	1113263	1248593
32023	1113263	15977
32024	1113263	339527
32025	1113263	429416
32026	1113263	1106120
32027	1113342	56599
32028	1113467	72840
32029	1113467	12265
32030	1113536	183610
32031	1113536	24906
32032	1113590	670885
32033	1113590	1978
32034	1113590	433261
32035	1113590	370199
32036	1113697	1248935
32037	1113697	1248936
32038	1114179	1249362
32039	1114179	199264
32040	1114179	75294
32041	1114285	70908
32042	1114285	70907
32043	1114291	1181051
32044	1114291	443552
32045	1114329	119526
32046	1114329	32155
32047	1114329	1249491
32048	1114333	17140
32049	1114333	68857
32050	1114333	1249493
32051	1114394	34625
32052	1114394	52290
32053	1114467	1249597
32054	1114467	33609
32055	1114481	1249602
32056	1114481	191264
32057	1114481	1249603
32058	1114698	108326
32059	1115006	726236
32060	1115006	353027
32061	1115006	185731
32062	1115006	57351
32063	1115129	90161
32064	1115129	90162
32065	1115150	1250117
32066	1115150	1250118
32067	1115150	1250119
32068	1115150	38887
32069	1115150	1250120
32070	1115274	222500
32071	1115274	995802
32072	1115274	43373
32073	1115274	4967
32074	1115337	85309
32075	1115337	234914
32076	1115346	424021
32077	1115346	114345
32078	1115640	97059
32079	1115640	14942
32080	1115640	136174
32081	1115640	245697
32082	1115640	30155
32083	1115707	1250507
32084	1115707	106050
32085	1115707	30350
32086	1115707	73672
32087	1115771	340354
32088	1115771	21689
32089	1115799	133065
32090	1115811	982207
32091	1115811	146133
32092	1115995	783322
32093	1115995	130690
32094	1116055	952924
32095	1116055	29121
32096	1116147	12552
32097	1116356	236609
32098	1116356	36531
32099	1116459	201063
32100	1116459	1251082
32101	1116459	543944
32102	1116459	410846
32103	1116459	1251083
32104	1116502	1251120
32105	1116502	1251121
32106	1116502	40366
32107	1116666	64574
32108	1116666	276802
32109	1116666	119965
32110	1116673	79322
32111	1116673	43370
32112	1116673	73211
32113	1116673	1251259
32114	1116673	330727
32115	1116756	1251305
32116	1116756	934645
32117	1116756	1251306
32118	1116756	747658
32119	1116756	1251307
32120	1116756	1251308
32121	1116756	1251309
32122	1116756	1251310
32123	1116803	9525
32124	1116803	9526
32125	1116803	14691
32126	1116803	22047
32127	1116969	42248
32128	1116969	406212
32129	1117514	36112
32130	1117514	1251912
32131	1117539	832207
32132	1117539	1251929
32133	1117539	432948
32134	1117904	567128
32135	1117904	567129
32136	1118076	1252345
32137	1118301	112017
32138	1118301	112018
32139	1118301	124390
32140	1118301	1234780
32141	1118301	1252543
32142	1118301	1102432
32143	1118301	1102433
32144	1118301	1252544
32145	1118301	1252545
32146	1118375	303201
32147	1118375	532970
32148	1118415	34049
32149	1118415	109732
32150	1118415	108168
32151	1118593	903803
32152	1118593	468181
32153	1118593	165753
32154	1118593	51517
32155	1119080	785687
32156	1119080	21417
32157	1119080	319851
32158	1119080	21420
32159	1119344	81779
32160	1119344	81780
32161	1119447	1253409
32162	1119447	497799
32163	1119447	65797
32164	1119447	1253410
32165	1119493	676853
32166	1119681	324152
32167	1119681	44112
32168	1119681	304599
32169	1119828	154006
32170	1119828	803847
32171	1119828	803848
32172	1119828	803849
32173	1119828	10115
32174	1119828	1253688
32175	1119881	1077659
32176	1119881	1077658
32177	1119881	1077660
32178	1120014	53312
32179	1120014	48575
32180	1120014	1253819
32181	1120060	1253847
32182	1120060	192588
32183	1120060	421734
32184	1120060	421736
32185	1120060	1253848
32186	1120060	217312
32187	1120060	1253849
32188	1120176	147596
32189	1120176	1253941
32190	1120176	1253942
32191	1120176	147597
32192	1120176	948608
32193	1120212	124333
32194	1120212	369753
32195	1120243	171373
32196	1120243	171371
32197	1120243	253356
32198	1120243	323299
32199	1120348	147184
32200	1120348	1254070
32201	1120348	16223
32202	1120401	10201
32203	1120401	8816
32204	1120401	10869
32205	1120579	135815
32206	1120610	21472
32207	1120610	26007
32208	1120610	10801
32209	1120610	1254293
32210	1120610	10802
32211	1120610	6958
32212	1120641	67665
32213	1120641	903272
32214	1120641	1254311
32215	1120952	123771
32216	1120952	1254556
32217	1121225	1254803
32218	1121476	63519
32219	1121476	1254989
32220	1121488	1254996
32221	1121518	688342
32222	1121557	1255040
32223	1121557	215797
32224	1121557	178974
32225	1121557	64201
32226	1121699	1255126
32227	1121699	1255127
32228	1121699	78477
32229	1122316	1255582
32230	1122625	1255821
32231	1122625	1255822
32232	1122853	346228
32233	1122853	58894
32234	1122986	1256114
32235	1122986	1206219
32236	1122986	1256115
32237	1122986	1251846
32238	1123138	1256237
32239	1123138	1256238
32240	1123211	1256295
32241	1123211	294496
32242	1123211	294497
32243	1123273	45264
32244	1123273	19845
32245	1123293	171449
32246	1123293	68501
32247	1123312	550757
32248	1123312	1256372
32249	1123317	15092
32250	1123317	421240
32251	1123422	1256452
32252	1123422	1093994
32253	1123422	1256453
32254	1123422	1256454
32255	1123422	32327
32256	1123445	168397
32257	1123445	391699
32258	1123445	391698
32259	1123611	932100
32260	1123611	1256604
32261	1123611	1256605
32262	1123658	16089
32263	1123658	725923
32264	1123658	15859
32265	1123658	60136
32266	1123658	43398
32267	1123658	14964
32268	1123773	109675
32269	1123773	109676
32270	1123773	53230
32271	1123773	109677
32272	1123784	239
32273	1123784	1256726
32274	1123787	1256728
32275	1123869	166791
32276	1123881	430581
32277	1123881	821878
32278	1123881	635368
32279	1123881	1256798
32280	1123970	674975
32281	1123970	11414
32282	1123970	4822
32283	1123983	1256895
32284	1124071	342956
32285	1124071	1256967
32286	1124071	23189
32287	1124139	290089
32288	1124139	1257014
32289	1124139	29343
32290	1124162	665685
32291	1124162	182496
32292	1124179	132882
32293	1124179	1257041
32294	1124179	1257042
32295	1124191	474070
32296	1124191	322250
32297	1124191	230734
32298	1124212	155978
32299	1124212	32975
32300	1124315	339254
32301	1124315	8609
32302	1124315	339253
32303	1124336	1257180
32304	1124336	805153
32305	1124444	993257
32306	1124444	993258
32307	1124444	578712
32308	1124454	1257266
32309	1124454	1257267
32310	1124487	419897
32311	1124487	248316
32312	1124487	879877
32313	1124510	798597
32314	1124510	798596
32315	1124510	1188669
32316	1124510	1188670
32317	1124621	170355
32318	1124621	1257390
32319	1124841	99029
32320	1124841	155256
32321	1125151	104020
32322	1125195	1257885
32323	1125195	272888
32324	1125267	1257947
32325	1125267	560582
32326	1125267	1257948
32327	1125267	940885
32328	1125267	119534
32329	1125464	685088
32330	1125464	64952
32331	1125464	384645
32332	1125464	23095
32333	1125542	1258178
32334	1125542	1258179
32335	1125542	1258180
32336	1125890	1258455
32337	1125890	121557
32338	1125890	1258456
32339	1125890	8327
32340	1125998	333468
32341	1125998	85401
32342	1125998	133151
32343	1125998	333469
32344	1126021	369333
32345	1126021	901836
32346	1126021	1258574
32347	1126082	17456
32348	1126082	877278
32349	1126090	297897
32350	1126090	1258614
32351	1126090	355115
32352	1126090	282243
32353	1126191	1192799
32354	1126191	637140
32355	1126191	118484
32356	1126226	158826
32357	1126226	1258698
32358	1126226	158827
32359	1126315	65905
32360	1126315	65907
32361	1126315	104336
32362	1126546	1258947
32363	1126546	187073
32364	1126546	1258948
32365	1126554	7375
32366	1126715	554493
32367	1126715	877811
32368	1126715	591461
32369	1126715	1259091
32370	1126715	1259092
32371	1126715	1259093
32372	1126785	615585
32373	1126886	27112
32374	1126886	294178
32375	1126940	802999
32376	1126940	1259248
32377	1127233	5694
32378	1127233	1259469
32379	1127233	124189
32380	1127233	10940
32381	1127233	43417
32382	1127248	1259475
32383	1127248	47055
32384	1127248	1259476
32385	1127248	1259477
32386	1127248	1259478
32387	1127248	211311
32388	1127358	613226
32389	1127358	255813
32390	1127358	29678
32391	1127358	1259579
32392	1127452	55223
32393	1127452	1259641
32394	1127452	40027
32395	1127452	437859
32396	1127452	562526
32397	1127521	368898
32398	1127521	30972
32399	1127800	1169811
32400	1127800	38360
32401	1127800	52140
32402	1127860	285579
32403	1127860	182461
32404	1127860	95714
32405	1127868	1259956
32406	1127868	495972
32407	1127868	50620
32408	1127898	39347
32409	1127898	107423
32410	1127915	1259986
32411	1127915	56473
32412	1127915	56474
32413	1128174	1260189
32414	1128174	212919
32415	1128237	128101
32416	1128237	221158
32417	1128237	31967
32418	1128254	1260260
32419	1128254	57843
32420	1128254	1260261
32421	1128254	916926
32422	1128278	1260296
32423	1128278	42030
32424	1128278	70543
32425	1128477	324396
32426	1128477	37075
32427	1128477	72569
32428	1128548	280259
32429	1128548	1260516
32430	1128567	1260527
32431	1128721	266951
32432	1128989	1260845
32433	1128989	192588
32434	1128989	1260846
32435	1128989	116370
32436	1129000	63978
32437	1129000	321522
32438	1129000	1260851
32439	1129058	1260884
32440	1129058	14395
32441	1129087	1121473
32442	1129087	46896
32443	1129161	476608
32444	1129161	9766
32445	1129161	155950
32446	1129255	127971
32447	1129255	127977
32448	1129255	1261048
32449	1129895	68077
32450	1129895	531987
32451	1129895	7552
32452	1129940	1261577
32453	1129940	1261578
32454	1129940	734966
32455	1130115	1261683
32456	1130115	53253
32457	1130136	257938
32458	1130136	257939
32459	1130244	1261808
32460	1130244	1261809
32461	1130244	360850
32462	1130317	284732
32463	1130317	1261880
32464	1130441	101666
32465	1130441	1261983
32466	1130659	820532
32467	1130659	992983
32468	1130659	363907
32469	1130659	89942
32470	1130659	677505
32471	1130687	388671
32472	1130687	152531
32473	1130868	594311
32474	1130868	602463
32475	1130868	26333
32476	1130914	98166
32477	1130914	98167
32478	1130914	1262347
32479	1130914	616641
32480	1130914	1262348
32481	1131099	26337
32482	1131099	152486
32483	1131564	1054866
32484	1131564	1262852
32485	1131861	1263080
32486	1131861	1263081
32487	1131931	23864
32488	1131931	16223
32489	1131931	722100
32490	1131935	50646
32491	1131935	340855
32492	1132011	1263197
32493	1132011	1075061
32494	1132011	1263198
32495	1132011	210651
32496	1132011	463094
32497	1132353	1263466
32498	1132353	1263467
32499	1132353	26367
32500	1132367	729040
32501	1132367	14610
32502	1132387	350437
32503	1132387	96459
32504	1132643	1263670
32505	1132643	846501
32506	1132643	467066
32507	1132643	73211
32508	1132731	341683
32509	1132731	25044
32510	1132744	182657
32511	1132744	448799
32512	1132744	93499
32513	1132744	384239
32514	1132822	1263774
32515	1132822	16059
32516	1132822	1263775
32517	1133039	178647
32518	1133039	291396
32519	1133111	776067
32520	1133111	120648
32521	1133267	393813
32522	1133392	99750
32523	1133392	34162
32524	1133599	1264375
32525	1133915	663582
32526	1133919	1264615
32527	1133919	473860
32528	1134094	179695
32529	1134094	121529
32530	1134242	1264907
32531	1134242	1264908
32532	1134242	59633
32533	1134242	1264909
32534	1134365	484535
32535	1134365	484536
32536	1134417	199129
32537	1134459	50696
32538	1134459	1265086
32539	1134459	1265087
32540	1134523	794816
32541	1134592	645514
32542	1134592	718873
32543	1134618	606385
32544	1134770	1265350
32545	1134770	1265351
32546	1134835	109635
32547	1134835	64817
32548	1134877	34924
32549	1134877	24702
32550	1135095	1265629
32551	1135095	1265630
32552	1135095	156725
32553	1135095	1265631
32554	1135095	1265632
32555	1135095	1265633
32556	1135095	1265634
32557	1135095	1265635
32558	1135095	1265636
32559	1135143	33785
32560	1135143	33786
32561	1135248	55596
32562	1135248	1265747
32563	1135248	58627
32564	1135248	1265748
32565	1135248	29872
32566	1135248	191182
32567	1135248	5866
32568	1135325	198631
32569	1135325	32410
32570	1135325	1265799
32571	1135562	325761
32572	1135749	273857
32573	1135749	32327
32574	1135749	1266178
32575	1135749	1266179
32576	1135759	1266185
32577	1135759	165291
32578	1135759	1266186
32579	1135821	1266232
32580	1135903	1266309
32581	1135903	1266310
32582	1135903	1266311
32583	1135903	1266312
32584	1135966	1266375
32585	1135975	235928
32586	1135975	33351
32587	1136075	636232
32588	1136075	92726
32589	1136075	23896
32590	1136174	1266535
32591	1136174	314257
32592	1136259	249912
32593	1136259	44787
32594	1136434	1266762
32595	1136434	1266763
32596	1136434	1266764
32597	1136434	1266765
32598	1136434	1266766
32599	1136434	689426
32600	1136434	1266767
32601	1136434	945957
32602	1136434	373231
32603	1136510	1266828
32604	1136510	1266829
32605	1136510	136700
32606	1136908	1267159
32607	1136908	568309
32608	1137000	210967
32609	1137000	16448
32610	1137027	1206519
32611	1137027	1267255
32612	1137029	18684
32613	1137029	5438
32614	1137127	503643
32615	1137127	44623
32616	1137127	708307
32617	1137234	29890
32618	1137234	1267406
32619	1137314	1267468
32620	1137314	1267469
32621	1137442	1267573
32622	1137442	1267574
32623	1137442	1267575
32624	1137564	811006
32625	1137564	811008
32626	1137564	224459
32627	1137564	811007
32628	1137674	576058
32629	1137674	103509
32630	1137674	103510
32631	1137789	155217
32632	1137789	436805
32633	1137876	1267919
32634	1137876	794653
32635	1137876	400427
32636	1137973	114239
32637	1137973	338924
32638	1137973	1267996
32639	1137973	281128
32640	1137973	1267997
32641	1138349	383473
32642	1138349	38294
32643	1138349	462273
32644	1138359	188932
32645	1138359	515461
32646	1138359	18936
32647	1138359	18937
32648	1138398	677009
32649	1138510	144211
32650	1138510	115723
32651	1138510	39959
32652	1138568	228156
32653	1138568	543947
32654	1138568	1268443
32655	1138568	1268444
32656	1138691	234422
32657	1138723	1268562
32658	1138723	281246
32659	1138784	49314
32660	1138784	988143
32661	1138784	101001
32662	1138784	1268610
32663	1138990	575775
32664	1138990	159758
32665	1138990	6519
32666	1139009	234249
32667	1139009	202864
32668	1139009	323711
32669	1139009	60520
32670	1139047	36388
32671	1139047	3617
32672	1139047	34596
32673	1139047	86339
32674	1139047	157884
32675	1139047	157885
32676	1139286	1269029
32677	1139286	63990
32678	1139308	225632
32679	1139308	115769
32680	1139350	1269083
32681	1139350	257028
32682	1139350	114750
32683	1139388	62451
32684	1139467	1269154
32685	1139467	75997
32686	1139467	19189
32687	1139559	1269225
32688	1139559	12539
32689	1139567	1269230
32690	1139567	438631
32691	1139567	1269231
32692	1139613	377832
32693	1139613	1269266
32694	1139613	1269267
32695	1139613	907612
32696	1139613	1269268
32697	1139650	1269301
32698	1139650	249753
32699	1139650	1269302
32700	1139650	367942
32701	1139650	98902
32702	1139655	1179743
32703	1139655	95698
32704	1139655	148
32705	1139831	182567
32706	1139831	177051
32707	1139831	35443
32708	1139961	876262
32709	1139961	129357
32710	1139961	1269525
32711	1139989	165028
32712	1139989	862618
32713	1139989	33358
32714	1140115	47680
32715	1140127	1269679
32716	1140127	513229
32717	1140127	43427
32718	1140200	71292
32719	1140200	1269745
32720	1140200	78025
32721	1140371	1269896
32722	1140371	1269897
32723	1140371	29952
32724	1140448	1269957
32725	1140448	1269958
32726	1140448	231942
32727	1140493	348743
32728	1140493	139674
32729	1140493	22115
32730	1140576	1270084
32731	1140576	157123
32732	1140576	1270085
32733	1140576	157125
32734	1140657	1270152
32735	1140858	604745
32736	1140858	42493
32737	1140858	9397
32738	1140950	1270418
32739	1140950	1270419
32740	1140950	1270420
32741	1140963	1270430
32742	1140980	35671
32743	1140980	191062
32744	1140981	184480
32745	1141176	665272
32746	1141176	915384
32747	1141176	271430
32748	1141176	1005704
32749	1141185	1270598
32750	1141185	82635
32751	1141312	381565
32752	1141312	382511
32753	1141312	285129
32754	1141364	1270750
32755	1141364	1270751
32756	1141364	88715
32757	1141364	1270752
32758	1141364	19340
32759	1141364	996382
32760	1141390	1270768
32761	1141390	95173
32762	1141401	297749
32763	1141401	1270775
32764	1141401	1270776
32765	1141401	193455
32766	1141433	793046
32767	1141433	793047
32768	1141492	1270853
32769	1141492	1270854
32770	1141492	42508
32771	1141539	434673
32772	1141539	17887
32773	1141539	20636
32774	1141581	1270920
32775	1141581	624222
32776	1141581	193510
32777	1141581	308977
32778	1141700	1271021
32779	1141700	164998
32780	1141754	1271059
32781	1141944	1271229
32782	1141970	19951
32783	1141970	54252
32784	1142016	112180
32785	1142016	112181
32786	1142016	1271282
32787	1142016	112182
32788	1142016	43301
32789	1142150	126749
32790	1142150	17633
32791	1142289	160005
32792	1142289	201658
32793	1142289	4994
32794	1142289	427514
32795	1142335	681903
32796	1142335	395747
32797	1142335	60071
32798	1142363	1271577
32799	1142363	944891
32800	1142363	111537
32801	1142433	1271628
32802	1142433	1271629
32803	1142433	1271630
32804	1142435	1103215
32805	1142435	1103216
32806	1142479	75235
32807	1142479	1271674
32808	1142479	122463
32809	1142847	185563
32810	1142866	103804
32811	1142866	1271998
32812	1142866	35419
32813	1142866	1271999
32814	1142866	52556
32815	1142927	310977
32816	1142927	180561
32817	1142927	59522
32818	1143342	1272390
32819	1143342	208451
32820	1143342	392325
32821	1143489	1272494
32822	1143489	1272495
32823	1143489	447416
32824	1143539	1272537
32825	1143539	32878
32826	1143556	300032
32827	1143556	327019
32828	1143585	825797
32829	1143585	723597
32830	1143585	1272579
32831	1143585	1272580
32832	1143585	717539
32833	1143585	717537
32834	1143585	148639
32835	1143637	1272633
32836	1143700	1059399
32837	1143700	367415
32838	1143758	1010627
32839	1143758	54802
32840	1143758	1272747
32841	1143762	121347
32842	1143762	218140
32843	1143762	33395
32844	1143792	144398
32845	1143792	86770
32846	1143812	1225117
32847	1143812	279620
32848	1143822	1272794
32849	1143822	1272795
32850	1143822	647861
32851	1143822	270093
32852	1143948	1272903
32853	1143948	1272904
32854	1143948	1272905
32855	1143948	201280
32856	1143963	937897
32857	1143963	937896
32858	1143963	1272919
32859	1144026	1272966
32860	1144026	1272967
32861	1144026	1272968
32862	1144026	1272969
32863	1144027	1272970
32864	1144027	1272971
32865	1144027	17193
32866	1144180	130150
32867	1144180	216210
32868	1144429	236567
32869	1144429	1273276
32870	1144429	180608
32871	1144805	658442
32872	1144836	1068547
32873	1144836	296975
32874	1144870	491446
32875	1144870	1273611
32876	1144896	643668
32877	1144896	117819
32878	1145007	1273717
32879	1145064	500762
32880	1145064	18793
32881	1145128	66270
32882	1145128	6872
32883	1145128	563589
32884	1145128	1273812
32885	1145407	1274031
32886	1145407	140809
32887	1145407	1274032
32888	1145539	464278
32889	1145539	1274161
32890	1145631	34400
32891	1145631	805744
32892	1145804	949240
32893	1145804	516448
32894	1145819	133771
32895	1145819	646180
32896	1145819	646183
32897	1145819	846627
32898	1145819	946556
32899	1145902	631792
32900	1145902	252828
32901	1145902	1274467
32902	1145904	23825
32903	1146030	411918
32904	1146114	238254
32905	1146114	238255
32906	1146114	238256
32907	1146237	73807
32908	1146237	543220
32909	1146240	227165
32910	1146240	22770
32911	1146240	17432
32912	1146557	1106732
32913	1146557	1275030
32914	1146557	1275031
32915	1146628	53555
32916	1146628	21723
32917	1146628	94863
32918	1146684	1275106
32919	1146684	797865
32920	1146684	797866
32921	1146686	1275110
32922	1146686	1275111
32923	1146754	298944
32924	1146754	38195
32925	1146754	4423
32926	1146754	1275159
32927	1146898	953402
32928	1146946	427341
32929	1146946	1275318
32930	1146946	202689
32931	1146968	1275331
32932	1146968	1275333
32933	1146968	1275334
32934	1146968	282998
32935	1147108	393417
32936	1147108	254507
32937	1147139	1275481
32938	1147139	1275482
32939	1147170	36239
32940	1147170	99889
32941	1147337	83341
32942	1147409	665784
32943	1147409	165708
32944	1147625	1275917
32945	1147625	69069
32946	1147669	27393
32947	1147669	39842
32948	1147669	484460
32949	1147686	687275
32950	1147775	559900
32951	1147778	1276044
32952	1147778	799573
32953	1147778	246468
32954	1147778	775460
32955	1147825	632417
32956	1147825	825951
32957	1147825	1276088
32958	1147825	1276089
32959	1148049	1106627
32960	1148049	1276274
32961	1148116	615652
32962	1148116	38636
32963	1148116	120147
32964	1148133	327915
32965	1148133	949039
32966	1148133	1276347
32967	1148133	1276348
32968	1148133	37608
32969	1148133	141576
32970	1148139	263777
32971	1148139	1148988
32972	1148287	214222
32973	1148287	739065
32974	1148287	1276474
32975	1148287	1276475
32976	1148465	174331
32977	1148561	70808
32978	1148561	198992
32979	1148561	198993
32980	1148651	530067
32981	1148651	36726
32982	1148879	983
32983	1148879	17285
32984	1148920	1276954
32985	1148920	538852
32986	1148920	1276955
32987	1148920	508069
32988	1148950	992852
32989	1148950	657
32990	1148950	659
32991	1148950	661
32992	1148999	914533
32993	1148999	662149
32994	1149078	1277088
32995	1149088	1277094
32996	1149088	1042797
32997	1149088	1277095
32998	1149096	1277097
32999	1149225	163915
33000	1149333	1277293
33001	1149333	1054138
33002	1149376	720701
33003	1149376	775819
33004	1149641	1277529
33005	1149641	1277530
33006	1149644	1145508
33007	1149644	10962
33008	1149834	202024
33009	1149834	128755
33010	1149834	202025
33011	1149885	398120
33012	1149885	1277724
33013	1149885	1277725
33014	1149937	237322
33015	1149937	1277767
33016	1150202	889264
33017	1150202	1277999
33018	1150202	889265
33019	1150215	47138
33020	1150452	279485
33021	1150452	267122
33022	1150452	279487
33023	1150561	569356
33024	1150561	46627
33025	1150589	63394
33026	1150591	53110
33027	1150598	243003
33028	1150660	16867
33029	1150660	16007
33030	1150782	252625
33031	1150782	54677
33032	1151094	1129939
33033	1151094	921703
33034	1151126	67249
33035	1151126	32784
33036	1151126	71848
33037	1151126	32786
33038	1151132	397866
33039	1151132	273837
33040	1151132	1278743
33041	1151174	723256
33042	1151174	909252
33043	1151243	698751
33044	1151243	358087
33045	1151243	95288
33046	1151455	407808
33047	1151455	311596
33048	1151635	1279128
33049	1151635	448494
33050	1151635	88370
33051	1151734	217188
33052	1151734	391577
33053	1151734	62210
33054	1151795	212660
33055	1151795	143620
33056	1151795	105089
33057	1151882	297587
33058	1151882	1279329
33059	1151882	297589
33060	1152116	609375
33061	1152116	52678
33062	1152116	35281
33063	1152157	374664
33064	1152157	1279578
33065	1152157	59737
33066	1152157	1279579
33067	1152255	209194
33068	1152255	520757
33069	1152255	468621
33070	1152255	123117
33071	1152255	209195
33072	1152257	1279666
33073	1152257	816419
33074	1152257	250255
33075	1152338	237671
33076	1152338	76190
33077	1152338	237672
33078	1152408	1279783
33079	1152408	995746
33080	1152459	57426
33081	1152459	76770
33082	1152459	234098
33083	1152459	13681
33084	1152513	1279858
33085	1152513	264992
33086	1152513	1279859
33087	1152513	1279860
33088	1152513	1279861
33089	1152791	101936
33090	1152804	1280121
33091	1152804	61438
33092	1152975	1280283
33093	1152975	292033
33094	1152975	90374
33095	1152975	24691
33096	1152975	25227
33097	1153003	472987
33098	1153003	298038
33099	1153215	1280486
33100	1153215	164226
33101	1153215	164225
33102	1153215	361259
33103	1153215	124083
33104	1153215	918855
33105	1153241	190778
33106	1153241	1280505
33107	1153241	839816
33108	1153241	1280506
33109	1153241	1280507
33110	1153241	280465
33111	1153241	1280508
33112	1153241	1280509
33113	1153241	1280510
33114	1153521	101439
33115	1153521	1280721
33116	1153597	582116
33117	1153597	1280795
33118	1153597	1280796
33119	1153597	1280797
33120	1153597	374156
33121	1153625	130962
33122	1153625	1280817
33123	1153750	6975
33124	1153839	285017
33125	1153839	74590
