id	paper_id	tag_id
86468	2375535	1421490
86469	2375535	138663
86470	2375535	783870
86471	2375603	3700959
86472	2375603	938592
86473	2375603	202122
86474	2375603	891305
86475	2375823	3570297
86476	2375823	2528366
86477	2375823	3187401
86478	2375823	3451876
86479	2375823	525252
86480	2375945	2259130
86481	2375945	3090225
86482	2376249	1214608
86483	2376249	2872917
86484	2376249	1068452
86485	2376249	1855353
86486	2376249	1712034
86487	2376345	2670889
86488	2376345	1716562
86489	2376399	3651987
86490	2376399	3646921
86491	2376473	2168517
86492	2376473	710725
86493	2376473	3570340
86494	2376473	3570338
86495	2376473	97300
86496	2376482	2173331
86497	2376482	2776321
86498	2376482	173479
86499	2376482	2454810
86500	2376482	2455731
86501	2376505	1236910
86502	2376505	626445
86503	2376505	2512233
86504	2376505	582666
86505	2376505	1936098
86506	2376555	2378369
86507	2376555	849738
86508	2376555	3291152
86509	2376556	1141246
86510	2376556	3513274
86511	2376556	3084581
86512	2376556	1047252
86513	2376556	3355255
86514	2376571	2366881
86515	2376627	3020943
86516	2376627	1556119
86517	2376627	2391954
86518	2376627	3315866
86519	2376673	2556340
86520	2376673	667647
86521	2376673	228488
86522	2376673	3409545
86523	2376673	2761389
86524	2376691	2782425
86525	2376691	3133187
86526	2376691	2782915
86527	2376691	467861
86528	2376691	72882
86529	2376694	2447870
86530	2376787	88108
86531	2376787	2577420
86532	2376787	3401039
86533	2376787	1388357
86534	2376787	1044531
86535	2376991	1051731
86536	2376991	970054
86537	2376991	83087
86538	2376991	2878487
86539	2376991	3270302
86540	2377097	1567944
86541	2377097	3632835
86542	2377097	2853915
86543	2377097	2970008
86544	2377097	463634
86545	2377139	2094596
86546	2377139	3075196
86547	2377139	2092902
86548	2377139	235133
86549	2377139	3033342
86550	2377157	1452610
86551	2377157	2794489
86552	2377157	2048732
86553	2377157	2674033
86554	2377157	1158809
86555	2377672	2687989
86556	2377672	1675642
86557	2377686	640999
86558	2377686	2770810
86559	2377686	834606
86560	2377686	2929985
86561	2377686	1103922
86562	2377810	644437
86563	2377810	90200
86564	2377892	1893144
86565	2377892	1893323
86566	2377892	2506800
86567	2377892	1732910
86568	2377892	1890703
86569	2377898	1142979
86570	2377898	2438571
86571	2377898	1212430
86572	2377966	1260939
86573	2377966	901834
86574	2377966	728049
86575	2377966	2359290
86576	2377966	2546229
86577	2378140	2347933
86578	2378162	2388327
86579	2378162	3482900
86580	2378162	918810
86581	2378162	631974
86582	2378162	2281113
86583	2378433	2036793
86584	2378433	3050685
86585	2378433	3057970
86586	2378433	1984458
86587	2378433	2985389
86588	2378488	3179107
86589	2378488	3168678
86590	2378751	586013
86591	2378751	3652586
86592	2378853	2908343
86593	2378853	1015351
86594	2378853	2518730
86595	2379266	931118
86596	2379266	2775825
86597	2379266	2589223
86598	2379266	3156415
86599	2379266	735347
86600	2379465	1431444
86601	2379465	2382599
86602	2379465	1380748
86603	2379465	1376253
86604	2379465	2276784
86605	2379552	3344283
86606	2379552	948749
86607	2379682	847103
86608	2379682	1909223
86609	2379682	756176
86610	2379682	849649
86611	2379682	3018441
86612	2379780	1004209
86613	2379780	1170136
86614	2379838	1388308
86615	2379838	3043336
86616	2379838	1670570
86617	2379838	1386317
86618	2379838	1686233
86619	2379923	826113
86620	2379923	61069
86621	2379923	117401
86622	2379923	2687588
86623	2380099	2880604
86624	2380099	3289174
86625	2380099	2645323
86626	2380099	291437
86627	2380099	749472
86628	2380244	3529729
86629	2380334	2183978
86630	2380334	3067681
86631	2380334	2959973
86632	2380334	2632078
86633	2380334	2308653
86634	2380335	3465447
86635	2380335	2306413
86636	2380335	1962231
86637	2380335	671728
86638	2380456	2519444
86639	2380456	3692047
86640	2380456	2813247
86641	2380530	2684011
86642	2380530	416542
86643	2380551	3427988
86644	2380551	2424480
86645	2380551	1573903
86646	2380551	953074
86647	2380551	811084
86648	2380675	3022622
86649	2380675	1605038
86650	2380675	2263898
86651	2380675	3504651
86652	2380675	2025330
86653	2381444	718692
86654	2381444	1041708
86655	2381444	1436136
86656	2381444	344825
86657	2381444	1436124
86658	2381456	1347623
86659	2381456	3294372
86660	2381456	2381221
86661	2381456	950002
86662	2381456	2276784
86663	2381510	3344143
86664	2381510	3054742
86665	2381563	2353392
86666	2381563	3006989
86667	2381563	1408744
86668	2381563	2353125
86669	2381563	382171
86670	2381751	79458
86671	2381751	3169080
86672	2381751	1224016
86673	2381936	2396308
86674	2381936	78612
86675	2381936	3089859
86676	2382051	2178350
86677	2382051	2811767
86678	2382051	1981498
86679	2382051	1305721
86680	2382051	2240155
86681	2382055	2127248
86682	2382055	577122
86683	2382055	212705
86684	2382055	1695665
86685	2382055	2651674
86686	2382119	3023891
86687	2382119	88255
86688	2382119	292654
86689	2382119	2156188
86690	2382119	2905536
86691	2382178	3054799
86692	2382178	3646450
86693	2382178	900575
86694	2382178	614952
86695	2382178	170717
86696	2382252	1971578
86697	2382252	1938690
86698	2382252	3338761
86699	2382252	3338653
86700	2382252	2391385
86701	2382589	2886880
86702	2382589	3340666
86703	2382589	1660974
86704	2382589	2546167
86705	2382589	843832
86706	2382785	999134
86707	2382785	3322692
86708	2382785	3411037
86709	2382785	2380207
86710	2382785	2397836
86711	2382943	2719195
86712	2382943	1099587
86713	2382943	2602117
86714	2382971	3436894
86715	2382971	2383428
86716	2383006	3702139
86717	2383006	2037968
86718	2383213	3416752
86719	2383214	1552144
86720	2383214	1552141
86721	2383239	940745
86722	2383239	2735049
86723	2383239	1267171
86724	2383239	1268143
86725	2383239	292779
86726	2383243	3734522
86727	2383243	2415242
86728	2383243	2231558
86729	2383243	176795
86730	2383243	2233280
86731	2383374	1383159
86732	2383374	330392
86733	2383374	1269507
86734	2383374	1233584
86735	2383374	971175
86736	2383443	738168
86737	2383443	1166760
86738	2383443	2098925
86739	2383443	3457280
86740	2383443	3362269
86741	2383473	107173
86742	2383473	3018454
86743	2383473	3585414
86744	2383473	1903100
86745	2383503	2299230
86746	2383503	2770743
86747	2383503	978083
86748	2383503	3418892
86749	2383503	418111
86750	2383522	3723159
86751	2383522	507123
86752	2383522	1158836
86753	2383522	2435669
86754	2383522	1286051
86755	2383525	2393737
86756	2383525	3158541
86757	2383525	2395971
86758	2383673	328910
86759	2383673	1148996
86760	2383673	2359412
86761	2383673	2370102
86762	2383673	2085986
86763	2383724	211181
86764	2383724	989011
86765	2383724	2244551
86766	2383778	790484
86767	2383778	1738513
86768	2383778	1744852
86769	2383778	1671170
86770	2383778	1140288
86771	2383784	1737205
86772	2383800	3112653
86773	2383800	2707011
86774	2383800	67029
86775	2384058	634258
86776	2384058	1672365
86777	2384212	2851662
86778	2384212	3570503
86779	2384212	1110600
86780	2384212	2423633
86781	2384212	2637116
86782	2384228	3164742
86783	2384228	1914436
86784	2384228	1945355
86785	2384228	1430876
86786	2384245	668750
86787	2384245	2311022
86788	2384245	313370
86789	2384419	3291338
86790	2384419	2381502
86791	2384419	2244678
86792	2384419	246854
86793	2384419	1608137
86794	2384509	2569636
86795	2384509	2639864
86796	2384509	1353039
86797	2384509	1353725
86798	2384509	650948
86799	2384520	3399330
86800	2384520	1212600
86801	2384595	1300780
86802	2384595	1862470
86803	2384595	1005776
86804	2384595	2843278
86805	2384595	2888698
86806	2384712	148848
86807	2384712	849796
86808	2384712	147690
86809	2384712	1716901
86810	2384712	3171997
86811	2384743	1123686
86812	2384850	674426
86813	2384850	2297150
86814	2384850	602205
86815	2384850	849293
86816	2384850	849108
86817	2384851	100860
86818	2384851	3115308
86819	2384851	2620524
86820	2384851	112121
86821	2384851	728046
86822	2384934	287052
86823	2384934	2415282
86824	2384934	2669142
86825	2384934	299584
86826	2384934	1748585
86827	2384993	2898978
86828	2384993	1756368
86829	2384993	3254015
86830	2384993	36677
86831	2384993	3502308
86832	2385006	918804
86833	2385006	453528
86834	2385006	1563907
86835	2385006	138262
86836	2385006	1243990
86837	2385032	1117943
86838	2385032	1159043
86839	2385032	913532
86840	2385032	2667029
86841	2385032	1158957
86842	2385075	1491089
86843	2385075	2714321
86844	2385075	3233
86845	2385075	1491599
86846	2385080	957447
86847	2385080	594399
86848	2385080	2231707
86849	2385080	3175205
86850	2385080	1857427
86851	2385104	2382150
86852	2385104	2441438
86853	2385104	2625891
86854	2385104	3356821
86855	2385276	2352975
86856	2385276	1251439
86857	2385276	1830228
86858	2385276	185125
86859	2385319	2169631
86860	2385319	3586886
86861	2385319	3361527
86862	2385319	616044
86863	2385319	3325095
86864	2385380	2937791
86865	2385380	1426933
86866	2385380	2240176
86867	2385380	246854
86868	2385380	470547
86869	2385504	1910248
86870	2385504	148916
86871	2385504	1202048
86872	2385539	2698306
86873	2385539	3134993
86874	2385539	3557722
86875	2385539	3260076
86876	2385539	474335
86877	2386022	3301302
86878	2386022	3291338
86879	2386022	1412906
86880	2386022	2484063
86881	2386022	736915
86882	2386157	2711304
86883	2386157	2711067
86884	2386194	3437466
86885	2386210	2893919
86886	2386210	961712
86887	2386218	768176
86888	2386218	2692838
86889	2386230	3511711
86890	2386230	3513382
86891	2386230	2032572
86892	2386230	2996662
86893	2386230	1623890
86894	2386251	79216
86895	2386260	1009277
86896	2386260	1922920
86897	2386260	3205781
86898	2386260	885578
86899	2386260	3511231
86900	2386261	849570
86901	2386261	1985597
86902	2386570	3605396
86903	2386570	1098571
86904	2386570	3076794
86905	2386570	2250340
86906	2386572	2895772
86907	2386572	784559
86908	2386572	2834676
86909	2386572	1968981
86910	2386572	826150
86911	2386747	3006823
86912	2386747	1663500
86913	2386747	3315680
86914	2386747	585759
86915	2386747	1963334
86916	2386807	1112241
86917	2386807	3040853
86918	2386807	683550
86919	2386807	3638622
86920	2386807	793779
86921	2386888	3317889
86922	2386888	1363669
86923	2386888	2714290
86924	2386888	53695
86925	2386965	2830479
86926	2386965	2578533
86927	2386965	2667053
86928	2386965	939287
86929	2386965	2882573
86930	2387056	2493628
86931	2387056	1886839
86932	2387056	334701
86933	2387056	335050
86934	2387056	1477886
86935	2387150	901636
86936	2387150	3569926
86937	2387150	2091688
86938	2387301	3701489
86939	2387301	108860
86940	2387301	1430027
86941	2387301	2849342
86942	2387301	3018446
86943	2387306	3018446
86944	2387306	3702494
86945	2387306	651519
86946	2387306	76351
86947	2387306	324830
86948	2387436	1212843
86949	2387436	1672626
86950	2387452	2226963
86951	2387452	2219140
86952	2387668	1178408
86953	2387668	2855622
86954	2387668	943315
86955	2387668	2402721
86956	2387668	2402113
86957	2387832	2616685
86958	2387832	3515780
86959	2387832	2328059
86960	2387889	3263416
86961	2387889	1250289
86962	2387889	154933
86963	2387889	423635
86964	2387889	2863056
86965	2387952	2670889
86966	2387952	2059972
86967	2387952	952788
86968	2387952	2619208
86969	2387952	1159810
86970	2388095	3626275
86971	2388095	1185996
86972	2388095	2723796
86973	2388095	14811
86974	2388217	3323538
86975	2388217	2601742
86976	2388217	1178875
86977	2388217	2329071
86978	2388217	1138897
86979	2388441	3178453
86980	2388441	2273477
86981	2388441	2423633
86982	2389020	2315642
86983	2389020	541702
86984	2389110	3102229
86985	2389218	1072566
86986	2389218	3380395
86987	2389218	3164873
86988	2389218	708000
86989	2389266	1906152
86990	2389266	2210920
86991	2389581	1793350
86992	2389581	1938690
86993	2389581	397854
86994	2389581	408375
86995	2389633	1317239
86996	2389633	3633609
86997	2389633	1766164
86998	2389633	2863961
86999	2389750	523326
87000	2389868	646838
87001	2389868	128177
87002	2389868	1699495
87003	2389868	134741
87004	2389868	849413
87005	2389937	507249
87006	2389937	15755
87007	2389937	391821
87008	2389937	804257
87009	2389937	1084837
87010	2390048	976098
87011	2390048	1511917
87012	2390081	2212862
87013	2390214	3585855
87014	2390438	3411642
87015	2390438	3615965
87016	2390438	3087833
87017	2390438	2920429
87018	2390479	3675588
87019	2390479	2575314
87020	2390479	2575315
87021	2390568	1549438
87022	2390568	1680189
87023	2390568	94630
87024	2390568	1480023
87025	2390568	1726076
87026	2390662	762976
87027	2390662	1938697
87028	2390662	1770592
87029	2390662	3435671
87030	2390669	3196465
87031	2390669	2154921
87032	2390669	1549438
87033	2390669	1896445
87034	2390669	94630
87035	2390777	619412
87036	2390777	190058
87037	2390777	2402780
87038	2391029	1658977
87039	2391036	2669223
87040	2391036	1259102
87041	2391036	1991228
87042	2391036	3410601
87043	2391036	3415966
87044	2391372	880213
87045	2391372	1679394
87046	2391372	3294701
87047	2391372	1696803
87048	2391372	1091406
87049	2391391	1425197
87050	2391391	2008302
87051	2391396	1449452
87052	2391396	2405228
87053	2391396	1440412
87054	2391396	1859117
87055	2391396	499053
87056	2391414	3530808
87057	2391414	2233223
87058	2391414	1381781
87059	2391468	3368488
87060	2391468	2619208
87061	2391468	3395911
87062	2391468	3214043
87063	2391468	2589385
87064	2391499	3712872
87065	2391499	2496283
87066	2391499	1668568
87067	2391499	513423
87068	2391551	3082436
87069	2391551	2086022
87070	2391551	678883
87071	2391551	3178863
87072	2391551	2167830
87073	2391620	2929493
87074	2391620	1941011
87075	2391620	1999927
87076	2391620	146187
87077	2391620	509509
87078	2391920	3680082
87079	2391920	3648185
87080	2391920	2716880
87081	2391920	1434906
87082	2391920	1455803
87083	2392062	524473
87084	2392062	1140197
87085	2392062	2563789
87086	2392062	3711495
87087	2392062	2004224
87088	2392091	2528971
87089	2392091	2314307
87090	2392091	1464242
87091	2392091	830620
87092	2392166	2717284
87093	2392166	2135929
87094	2392166	1531013
87095	2392166	1531977
87096	2392166	1169802
87097	2392177	1902197
87098	2392177	1837248
87099	2392177	1066257
87100	2392177	2106152
87101	2392177	656332
87102	2392279	3702139
87103	2392279	1965393
87104	2392279	3486938
87105	2392279	2233210
87106	2392343	1090425
87107	2392343	1056270
87108	2392546	3543638
87109	2392546	2744913
87110	2392546	1678670
87111	2392546	3543618
87112	2392655	1707638
87113	2392655	2198399
87114	2392687	208002
87115	2392687	3139086
87116	2392687	1006996
87117	2392687	775133
87118	2392731	1465929
87119	2393037	3521682
87120	2393037	2174775
87121	2393037	3694670
87122	2393056	2974860
87123	2393056	3528774
87124	2393056	2244336
87125	2393056	652746
87126	2393056	1889040
87127	2393307	1565686
87128	2393307	2633419
87129	2393307	992084
87130	2393307	2711411
87131	2393307	1020709
87132	2393641	1266455
87133	2393641	1465551
87134	2393641	677045
87135	2393641	2567225
87136	2393641	3247522
87137	2393827	727124
87138	2393827	66533
87139	2393848	2662259
87140	2393848	184824
87141	2393848	1373523
87142	2393848	2083757
87143	2393848	3622835
87144	2393884	1753387
87145	2393884	1753384
87146	2393884	2086556
87147	2393968	2818015
87148	2393968	2698133
87149	2394060	422415
87150	2394060	3410947
87151	2394060	1556690
87152	2394060	11997
87153	2394060	3405609
87154	2394119	1299172
87155	2394119	2424045
87156	2394119	3343624
87157	2394119	119872
87158	2394119	913958
87159	2394125	3675840
87160	2394125	2616480
87161	2394125	500810
87162	2394125	3059059
87163	2394125	2001551
87164	2394419	2178564
87165	2394554	607487
87166	2394554	1202586
87167	2394554	382448
87168	2394554	3500105
87169	2394554	382332
87170	2394822	725461
87171	2394822	2857226
87172	2394822	507989
87173	2394822	1729226
87174	2394822	3701293
87175	2394851	466992
87176	2394851	829233
87177	2394851	3600207
87178	2394851	1358309
87179	2394851	1842277
87180	2394858	3239388
87181	2394858	130173
87182	2394858	1199456
87183	2394858	2727864
87184	2394858	3515641
87185	2394872	1123151
87186	2394872	1971518
87187	2394872	1431870
87188	2394872	1971471
87189	2394998	2212903
87190	2394998	1527517
87191	2394998	2524221
87192	2394998	1827464
87193	2394998	1732198
87194	2395003	1554348
87195	2395003	1715103
87196	2395003	284977
87197	2395003	1889581
87198	2395003	3594458
87199	2395022	3193567
87200	2395022	2703424
87201	2395022	2343621
87202	2395022	2230877
87203	2395022	2168259
87204	2395055	435529
87205	2395055	613205
87206	2395055	849263
87207	2395055	762304
87208	2395055	3478228
87209	2395104	3230977
87210	2395104	2875226
87211	2395104	1453406
87212	2395104	373114
87213	2395104	165319
87214	2395152	1096899
87215	2395152	257884
87216	2395152	1750300
87217	2395152	2901289
87218	2395152	3420489
87219	2395194	3463312
87220	2395194	2487328
87221	2395194	1236726
87222	2395194	1704373
87223	2395194	3220223
87224	2395216	469571
87225	2395216	1363154
87226	2395216	2382079
87227	2395216	2505476
87228	2395216	1534610
87229	2395428	679872
87230	2395428	815246
87231	2395428	2491658
87232	2395428	2549715
87233	2395428	940438
87234	2395481	1501800
87235	2395481	1501697
87236	2395481	2718811
87237	2395578	3135900
87238	2395578	1401881
87239	2395578	1314959
87240	2395578	602977
87241	2395578	3108528
87242	2395657	1033849
87243	2395657	77267
87244	2395657	2097041
87245	2395657	2359523
87246	2395657	51506
87247	2395692	490125
87248	2395692	2515304
87249	2395700	1356639
87250	2395700	2377226
87251	2395700	581757
87252	2395700	2172013
87253	2395700	2297791
87254	2395757	2104337
87255	2395757	289750
87256	2395757	2099241
87257	2395757	1103922
87258	2395757	3426643
87259	2395790	390883
87260	2395790	3528630
87261	2395790	2789848
87262	2395790	3096205
87263	2395969	3457022
87264	2395969	471737
87265	2395969	621936
87266	2396034	831572
87267	2396034	1831809
87268	2396034	3678780
87269	2396034	207957
87270	2396067	2261388
87271	2396067	2406347
87272	2396067	634749
87273	2396124	1906147
87274	2396124	826742
87275	2396124	1906324
87276	2396124	491506
87277	2396124	1318395
87278	2396184	2502401
87279	2396184	3583952
87280	2396184	2229571
87281	2396184	1730565
87282	2396184	2502404
87283	2396324	124238
87284	2396324	1787398
87285	2396324	651971
87286	2396324	2305924
87287	2396333	24446
87288	2396333	38730
87289	2396333	107288
87290	2396333	709153
87291	2396333	2203588
87292	2396464	1825285
87293	2396464	1174039
87294	2396464	414999
87295	2396464	2240155
87296	2396464	1181436
87297	2396473	1122419
87298	2396473	899093
87299	2396473	358127
87300	2396496	2023826
87301	2396496	3132680
87302	2396504	682546
87303	2396504	3702245
87304	2396504	1726694
87305	2396504	1140380
87306	2396504	3133384
87307	2396541	3343702
87308	2396541	1807429
87309	2396541	1043615
87310	2396548	1672219
87311	2396548	901836
87312	2396632	1296566
87313	2396632	2269682
87314	2396632	2214661
87315	2396632	3216321
87316	2396632	3198303
87317	2396987	3499482
87318	2396987	972193
87319	2396987	1770218
87320	2396987	916447
87321	2396987	1781309
87322	2397015	3291338
87323	2397015	2080373
87324	2397015	1011105
87325	2397015	3613186
87326	2397015	2075202
87327	2397046	1979726
87328	2397046	1529861
87329	2397046	683647
87330	2397046	2449664
87331	2397351	1727358
87332	2397351	656200
87333	2397351	1306739
87334	2397351	1543967
87335	2397778	1271057
87336	2397778	1272518
87337	2397778	387660
87338	2397778	1770188
87339	2397778	578817
87340	2397869	2428320
87341	2397869	2443065
87342	2397869	2144673
87343	2397936	2118807
87344	2397936	1998887
87345	2397965	2106581
87346	2397965	2362079
87347	2397965	2316430
87348	2397965	3291156
87349	2397965	3123115
87350	2398049	3658160
87351	2398454	2770585
87352	2398454	126794
87353	2398454	295366
87354	2398454	899042
87355	2398474	740231
87356	2398474	422970
87357	2398474	2574623
87358	2398474	2741788
87359	2398474	830329
87360	2398498	2143160
87361	2398498	3210139
87362	2398498	1366757
87363	2398498	2904150
87364	2398498	1414529
87365	2398576	3698453
87366	2398720	3408694
87367	2398720	1174805
87368	2398720	1787184
87369	2398720	491593
87370	2398720	1787353
87371	2398792	952627
87372	2398804	2562894
87373	2399248	202625
87374	2399248	409927
87375	2399248	409924
87376	2399248	1840535
87377	2399248	402218
87378	2399481	144827
87379	2399481	2431861
87380	2399481	1464646
87381	2399546	3613188
87382	2399546	750546
87383	2399604	3134294
87384	2399604	336820
87385	2399604	3291921
87386	2399604	745851
87387	2399604	3320720
87388	2399971	1552956
87389	2399971	1201947
87390	2399971	1347723
87391	2399971	2287168
87392	2399971	940371
87393	2399982	2981381
87394	2399982	1345628
87395	2399982	2247192
87396	2399982	3421235
87397	2399982	1934791
87398	2400120	1478570
87399	2400120	830332
87400	2400120	3205477
87401	2400120	2535428
87402	2400172	1705107
87403	2400172	254476
87404	2400172	1672052
87405	2400182	3294965
87406	2400265	2428320
87407	2400265	2318835
87408	2400265	3396580
87409	2400396	1342655
87410	2400396	809489
87411	2400396	467085
87412	2400396	2481878
87413	2400396	1100572
87414	2400430	3200067
87415	2401274	3497722
87416	2401274	1779782
87417	2401274	1551200
87418	2401274	3497716
87419	2401274	3726630
87420	2401492	3210825
87421	2401492	3157471
87422	2401595	1955557
87423	2401595	3300908
87424	2401595	1634818
87425	2401807	3604649
87426	2401807	2311201
87427	2401807	773064
87428	2401807	2568790
87429	2401807	1387701
87430	2401962	2501896
87431	2401962	816575
87432	2402020	2697861
87433	2402020	1107155
87434	2402020	985492
87435	2402020	3679686
87436	2402155	2371041
87437	2402155	2761395
87438	2402221	2421635
87439	2402221	1907657
87440	2402221	3556072
87441	2402221	1011610
87442	2402221	412956
87443	2402222	1426512
87444	2402222	1023503
87445	2402222	483293
87446	2402376	2290304
87447	2402376	3031523
87448	2402376	2599484
87449	2402376	2885442
87450	2402376	1956906
87451	2402400	953554
87452	2402400	1080336
87453	2402400	3074261
87454	2402400	576995
87455	2402400	2169290
87456	2402426	2455465
87457	2402426	2455855
87458	2402426	1551103
87459	2402426	1779782
87460	2402426	2727191
87461	2402634	2047969
87462	2402634	541584
87463	2402634	2102776
87464	2402634	1158730
87465	2402634	2005985
87466	2402649	372928
87467	2402649	1377259
87468	2402684	438120
87469	2402684	1366796
87470	2402684	2239571
87471	2402684	401980
87472	2402684	1172192
87473	2402769	2342347
87474	2402769	556272
87475	2402769	1820693
87476	2402769	2943817
87477	2402769	3078885
87478	2402871	2733410
87479	2403284	1197736
87480	2403284	759753
87481	2403284	393674
87482	2403284	329040
87483	2403284	2247610
87484	2403366	901836
87485	2403366	2658172
87486	2403366	590828
87487	2403366	3138704
87488	2403376	1173100
87489	2403376	1401798
87490	2403376	727759
87491	2403376	2183208
87492	2403376	2360104
87493	2403428	1992461
87494	2403428	3132669
87495	2403428	902477
87496	2403428	2853821
87497	2403454	2629931
87498	2403454	1810411
87499	2403454	1707531
87500	2403454	2425581
87501	2403776	2695817
87502	2403776	1497437
87503	2403776	2486824
87504	2403776	512883
87505	2403776	2825891
87506	2403814	1560475
87507	2403814	2976752
87508	2403814	3569914
87509	2403814	2976121
87510	2403814	808801
87511	2403817	2327499
87512	2403817	591017
87513	2403817	2934441
87514	2403817	1241363
87515	2403817	1157574
87516	2403878	340959
87517	2403878	1778593
87518	2403878	2940661
87519	2403878	133884
87520	2403878	156222
87521	2403993	1670828
87522	2403993	57190
87523	2403993	1807873
87524	2403993	437004
87525	2404054	247201
87526	2404054	915248
87527	2404054	3665772
87528	2404286	2374612
87529	2404286	239360
87530	2404367	2833871
87531	2404367	2528310
87532	2404367	1199135
87533	2404382	2744000
87534	2404382	2533351
87535	2404382	2135187
87536	2404391	3491995
87537	2404391	1385879
87538	2404391	2244554
87539	2404391	454528
87540	2404391	1388533
87541	2404509	913136
87542	2404509	3493160
87543	2404627	1753197
87544	2404885	831842
87545	2404885	3232161
87546	2404983	2481939
87547	2404983	2244554
87548	2404983	83576
87549	2404983	1736421
87550	2404983	2868030
87551	2405695	2501085
87552	2405695	946760
87553	2405695	2278103
87554	2405695	1220397
87555	2405695	3101144
87556	2405738	3670957
87557	2405738	3736798
87558	2405832	84523
87559	2405832	3062951
87560	2405832	633077
87561	2405832	1085503
87562	2405832	3343813
87563	2405858	3467998
87564	2405858	2074830
87565	2405858	108806
87566	2405858	1911477
87567	2405858	3701489
87568	2406311	314301
87569	2406311	1045544
87570	2406311	3132794
87571	2406311	3424469
87572	2406311	3132785
87573	2406348	2412225
87574	2406348	212523
87575	2406356	3026924
87576	2406356	1015562
87577	2406436	1822183
87578	2406436	2892741
87579	2406436	1321425
87580	2406494	1096467
87581	2406494	3244103
87582	2406494	2317676
87583	2406494	3243712
87584	2406494	77751
87585	2406510	2920443
87586	2406510	2002552
87587	2406510	2173620
87588	2406627	901121
87589	2406627	1331549
87590	2406627	1330121
87591	2406627	2907647
87592	2406627	2579116
87593	2406700	3519759
87594	2406700	214062
87595	2406700	678270
87596	2406700	2233572
87597	2406700	3349775
87598	2406702	2415720
87599	2406702	2154746
87600	2406702	1788196
87601	2406702	2920534
87602	2406702	2204511
87603	2406816	884792
87604	2406816	3561892
87605	2406816	884622
87606	2406816	725426
87607	2406816	1378420
87608	2407192	757051
87609	2407192	440143
87610	2407192	2616376
87611	2407193	1496980
87612	2407193	1616173
87613	2407193	1212110
87614	2407193	3226117
87615	2407193	1565884
87616	2407224	1414166
87617	2407224	830329
87618	2407224	3453740
87619	2407224	1638883
87620	2407224	528051
87621	2407257	232874
87622	2407257	3137458
87623	2407257	132361
87624	2407257	3715065
87625	2407257	3599716
87626	2407401	2944025
87627	2407401	2677177
87628	2407401	2629655
87629	2407401	2960676
87630	2407401	542684
87631	2407403	3299617
87632	2407403	2516942
87633	2407403	1950323
87634	2407403	3637953
87635	2407435	2989839
87636	2407460	2745141
87637	2407460	1633213
87638	2407460	2835347
87639	2407460	2262922
87640	2407517	925651
87641	2407517	2397544
87642	2407552	342449
87643	2407552	215618
87644	2407552	1267159
87645	2407563	1300144
87646	2407563	1332908
87647	2407563	1196337
87648	2407639	1302862
87649	2407639	1922471
87650	2407639	645259
87651	2407639	1616864
87652	2407659	1579526
87653	2407659	167246
87654	2407659	3117574
87655	2407659	3767
87656	2407659	1814411
87657	2407770	2637116
87658	2407770	925997
87659	2407776	2906475
87660	2407776	3169555
87661	2407776	1036155
87662	2407776	3398545
87663	2407776	2702701
87664	2407856	1313021
87665	2407856	1111948
87666	2407856	1192217
87667	2407856	1700066
87668	2407856	1891461
87669	2407966	2901956
87670	2407966	2424045
87671	2407966	1269258
87672	2407966	2476027
87673	2407966	1511604
87674	2408104	348626
87675	2408104	987857
87676	2408104	2604606
87677	2408104	3403396
87678	2408104	585700
87679	2408392	3264730
87680	2408392	1945308
87681	2408392	3175373
87682	2408392	1945324
87683	2408592	1666307
87684	2408592	2033639
87685	2408638	896923
87686	2408638	2737381
87687	2408638	586013
87688	2408638	2414933
87689	2408638	2175893
87690	2408800	938544
87691	2408800	2144195
87692	2408800	2156095
87693	2408800	3582622
87694	2408828	3042702
87695	2408828	3613333
87696	2408828	3143568
87697	2408828	265485
87698	2408828	2374198
87699	2408906	1604018
87700	2408936	1605612
87701	2408936	947545
87702	2408936	649033
87703	2408936	81204
87704	2408936	570405
87705	2409119	972808
87706	2409119	1387537
87707	2409119	1414658
87708	2409192	3228963
87709	2409192	3229521
87710	2409305	1336364
87711	2409305	755480
87712	2409305	576995
87713	2409305	3194586
87714	2409327	3613188
87715	2409327	2829054
87716	2409327	1267891
87717	2409327	660586
87718	2409327	3291338
87719	2409525	3596043
87720	2409525	1426512
87721	2409525	752762
87722	2409556	2417463
87723	2409556	1202529
87724	2409556	1906629
87725	2409556	150486
87726	2409556	68070
87727	2409734	900362
87728	2409734	2214066
87729	2409734	900943
87730	2409734	1395233
87731	2409734	902099
87732	2409808	208716
87733	2409808	285769
87734	2409808	846993
87735	2409808	1868837
87736	2409962	3208613
87737	2409962	2504005
87738	2409962	279305
87739	2409962	465729
87740	2409962	783324
87741	2409990	1317239
87742	2409990	66797
87743	2410018	1296634
87744	2410018	1831026
87745	2410018	2307020
87746	2410018	2742767
87747	2410093	2163626
87748	2410093	490156
87749	2410093	264516
87750	2410106	3468764
87751	2410106	3159416
87752	2410106	3175405
87753	2410106	1935578
87754	2410106	2174775
87755	2410648	1078393
87756	2410648	1572973
87757	2410648	531095
87758	2410648	1037957
87759	2410648	2835507
87760	2410734	1807149
87761	2410734	3055615
87762	2410734	1186517
87763	2410734	3679690
87764	2410734	1695391
87765	2410744	667797
87766	2410744	2198717
87767	2410744	2770810
87768	2410744	3345481
87769	2410744	1103512
